"","lp__","logit_alpha","alpha","logit_alpha_prior","alpha_prior",".chain",".iteration",".draw","true_alpha","nobservations"
"3263",-89.7118,0.725216,0.673755,-0.768838,0.316731,1,63,63,0.6,208
"3264",-89.4036,0.607473,0.647364,-0.762445,0.318116,1,64,64,0.6,208
"3265",-89.3436,0.421741,0.6039,0.958343,0.72279,1,65,65,0.6,208
"3266",-89.4552,0.633727,0.653334,-0.866065,0.296074,1,66,66,0.6,208
"3267",-89.9127,0.778333,0.685321,-0.0294834,0.49263,1,67,67,0.6,208
"3268",-89.5437,0.670319,0.661575,-1.02411,0.264228,1,68,68,0.6,208
"3269",-90.7396,0.0848025,0.521188,0.339125,0.583978,1,69,69,0.6,208
"3270",-89.601,0.30434,0.575503,0.404982,0.599884,1,70,70,0.6,208
"3271",-89.6473,0.290477,0.572113,0.711427,0.670716,1,71,71,0.6,208
"3272",-89.8152,0.753771,0.68,0.0300279,0.507506,1,72,72,0.6,208
"3273",-89.344,0.566768,0.638017,0.0144096,0.503602,1,73,73,0.6,208
"3274",-89.3497,0.571562,0.639124,-0.468408,0.384993,1,74,74,0.6,208
"3275",-89.9927,0.208135,0.551847,1.40908,0.80362,1,75,75,0.6,208
"3276",-89.4124,0.612331,0.648472,0.373372,0.592274,1,76,76,0.6,208
"3277",-89.4186,0.615654,0.649229,-0.0901853,0.477469,1,77,77,0.6,208
"3278",-89.4017,0.606419,0.647123,-0.339299,0.41598,1,78,78,0.6,208
"3279",-89.385,0.392825,0.596963,0.57145,0.639098,1,79,79,0.6,208
"3280",-89.4014,0.606226,0.647079,0.860172,0.702697,1,80,80,0.6,208
"3281",-89.4161,0.614359,0.648934,0.683354,0.664487,1,81,81,0.6,208
"3282",-89.5514,0.320494,0.579445,-1.70188,0.15422,1,82,82,0.6,208
"3283",-89.4939,0.341427,0.584537,0.0489307,0.51223,1,83,83,0.6,208
"3284",-89.3529,0.414329,0.602125,0.238173,0.559263,1,84,84,0.6,208
"3285",-89.3497,0.416804,0.602718,1.48759,0.815717,1,85,85,0.6,208
"3286",-89.3612,0.580449,0.641171,0.100264,0.525045,1,86,86,0.6,208
"3287",-89.3048,0.514366,0.625829,0.0518304,0.512955,1,87,87,0.6,208
"3288",-89.3316,0.555157,0.635331,1.02778,0.736486,1,88,88,0.6,208
"3289",-89.5515,0.673208,0.662221,-0.679416,0.336392,1,89,89,0.6,208
"3290",-90.0801,0.816714,0.693538,-0.736471,0.323776,1,90,90,0.6,208
"3291",-90.0217,0.803788,0.690784,0.530588,0.62962,1,91,91,0.6,208
"3292",-89.3031,0.478982,0.617507,-0.291812,0.42756,1,92,92,0.6,208
"3293",-89.5308,0.327649,0.581187,-0.620392,0.349692,1,93,93,0.6,208
"3294",-89.5315,0.327402,0.581127,0.0736605,0.518407,1,94,94,0.6,208
"3295",-89.3087,0.523894,0.628058,2.31007,0.909707,1,95,95,0.6,208
"3296",-90.2491,0.160384,0.54001,-1.24936,0.22281,1,96,96,0.6,208
"3297",-90.0223,0.202207,0.55038,-0.663755,0.339897,1,97,97,0.6,208
"3298",-90.3492,0.14357,0.535831,0.23816,0.55926,1,98,98,0.6,208
"3299",-89.3032,0.478629,0.617424,0.602975,0.646337,1,99,99,0.6,208
"3300",-89.3354,0.429087,0.605656,-1.73,0.150588,1,100,100,0.6,208
"3301",-89.3323,0.555869,0.635496,-0.233423,0.441908,1,101,101,0.6,208
"3302",-91.6934,1.08425,0.747298,-0.36902,0.408778,1,102,102,0.6,208
"3303",-91.7055,1.08591,0.747611,1.41456,0.804484,1,103,103,0.6,208
"3304",-91.3995,1.04294,0.739416,-0.17127,0.457287,1,104,104,0.6,208
"3305",-91.2495,1.02103,0.735173,1.43637,0.807891,1,105,105,0.6,208
"3306",-89.3014,0.493604,0.620955,-0.427151,0.394807,1,106,106,0.6,208
"3307",-89.3051,0.472031,0.615864,-1.10045,0.249656,1,107,107,0.6,208
"3308",-89.3389,0.425898,0.604894,-1.42935,0.1932,1,108,108,0.6,208
"3309",-89.4065,0.380732,0.59405,-0.250027,0.437817,1,109,109,0.6,208
"3310",-89.3016,0.498468,0.622099,0.85643,0.701914,1,110,110,0.6,208
"3311",-89.325,0.439751,0.6082,-0.590324,0.35656,1,111,111,0.6,208
"3312",-89.4383,0.364995,0.590249,2.02947,0.883857,1,112,112,0.6,208
"3313",-89.3986,0.604649,0.646719,0.286188,0.571063,1,113,113,0.6,208
"3314",-89.3014,0.490403,0.620201,-0.759127,0.318836,1,114,114,0.6,208
"3315",-89.3135,0.454877,0.611798,-0.334885,0.417052,1,115,115,0.6,208
"3316",-89.3436,0.42179,0.603912,0.911495,0.713306,1,116,116,0.6,208
"3317",-89.8686,0.767472,0.682974,0.0217448,0.505436,1,117,117,0.6,208
"3318",-89.6031,0.691307,0.666258,-0.122684,0.469367,1,118,118,0.6,208
"3319",-89.4717,0.350334,0.586699,-0.204354,0.449089,1,119,119,0.6,208
"3320",-90.002,0.206264,0.551384,1.40487,0.802955,1,120,120,0.6,208
"3321",-90.1278,0.182022,0.54538,0.0455817,0.511393,1,121,121,0.6,208
"3322",-89.9323,0.22067,0.554945,-0.443566,0.390892,1,122,122,0.6,208
"3323",-89.3316,0.555171,0.635334,0.904537,0.711881,1,123,123,0.6,208
"3324",-91.3315,1.03308,0.737512,-0.861482,0.29703,1,124,124,0.6,208
"3325",-89.6968,0.276636,0.568721,0.00617456,0.501544,1,125,125,0.6,208
"3326",-89.6405,0.292436,0.572592,0.0201156,0.505029,1,126,126,0.6,208
"3327",-89.3054,0.471181,0.615663,0.243668,0.560617,1,127,127,0.6,208
"3328",-89.3721,0.400834,0.598888,0.825653,0.695435,1,128,128,0.6,208
"3329",-89.5787,0.682938,0.664394,-0.286982,0.428743,1,129,129,0.6,208
"3330",-89.7839,0.74542,0.67818,0.750497,0.679287,1,130,130,0.6,208
"3331",-89.4069,0.60934,0.64779,-0.510736,0.375021,1,131,131,0.6,208
"3332",-89.4263,0.370702,0.591629,-0.487958,0.380375,1,132,132,0.6,208
"3333",-89.9481,0.217331,0.55412,-2.22395,0.0976202,1,133,133,0.6,208
"3334",-89.6549,0.288289,0.571577,0.441745,0.608675,1,134,134,0.6,208
"3335",-89.3031,0.508389,0.624429,-0.507341,0.375817,1,135,135,0.6,208
"3336",-89.5161,0.659707,0.659194,-1.08809,0.251979,1,136,136,0.6,208
"3337",-89.3016,0.498982,0.62222,0.366534,0.590621,1,137,137,0.6,208
"3338",-89.3024,0.505167,0.623673,0.935522,0.718194,1,138,138,0.6,208
"3339",-89.4047,0.381682,0.594279,-0.0316224,0.492095,1,139,139,0.6,208
"3340",-89.8469,0.239484,0.559586,-0.264643,0.434223,1,140,140,0.6,208
"3341",-89.787,0.253596,0.563061,1.17945,0.764848,1,141,141,0.6,208
"3342",-89.8884,0.230163,0.557288,1.04939,0.740657,1,142,142,0.6,208
"3343",-89.3223,0.544789,0.632926,-1.06603,0.25616,1,143,143,0.6,208
"3344",-89.3487,0.570782,0.638944,0.308178,0.576441,1,144,144,0.6,208
"3345",-89.3498,0.416705,0.602695,0.985981,0.728293,1,145,145,0.6,208
"3346",-89.4162,0.614383,0.64894,0.761705,0.681724,1,146,146,0.6,208
"3347",-89.3074,0.466191,0.614482,-1.21984,0.227965,1,147,147,0.6,208
"3348",-89.4726,0.349954,0.586606,0.924594,0.715977,1,148,148,0.6,208
"3349",-89.5099,0.335294,0.583047,0.450597,0.610781,1,149,149,0.6,208
"3350",-90.5381,0.11395,0.528457,0.592394,0.643914,1,150,150,0.6,208
"3351",-90.5044,0.11906,0.52973,0.361848,0.589488,1,151,151,0.6,208
"3352",-89.4866,0.647632,0.656477,-0.0525945,0.486854,1,152,152,0.6,208
"3353",-89.8316,0.243,0.560453,0.451093,0.610899,1,153,153,0.6,208
"3354",-89.3498,0.571626,0.639138,-1.32769,0.209542,1,154,154,0.6,208
"3355",-89.3031,0.478962,0.617503,-1.4939,0.183338,1,155,155,0.6,208
"3356",-89.3306,0.433744,0.606767,1.96739,0.877331,1,156,156,0.6,208
"3357",-89.3149,0.534645,0.630566,0.616233,0.649361,1,157,157,0.6,208
"3358",-90.108,0.822742,0.694818,0.376303,0.592981,1,158,158,0.6,208
"3359",-89.6168,0.299475,0.574314,-0.554542,0.364811,1,159,159,0.6,208
"3360",-90.2485,0.160486,0.540036,-2.04322,0.114739,1,160,160,0.6,208
"3361",-89.7388,0.732962,0.675455,-0.0563142,0.485925,1,161,161,0.6,208
"3362",-89.3824,0.594827,0.644472,-0.844588,0.300569,1,162,162,0.6,208
"3363",-89.3181,0.539273,0.631643,-0.468061,0.385075,1,163,163,0.6,208
"3364",-89.4722,0.64141,0.655072,0.890525,0.708999,1,164,164,0.6,208
"3365",-89.6944,0.277291,0.568882,0.386997,0.59556,1,165,165,0.6,208
"3366",-89.4412,0.363665,0.589927,-1.97448,0.121908,1,166,166,0.6,208
"3367",-89.7721,0.257239,0.563957,2.23154,0.903046,1,167,167,0.6,208
"3368",-89.3543,0.413243,0.601865,0.446009,0.60969,1,168,168,0.6,208
"3369",-89.4697,0.351163,0.5869,0.220704,0.554953,1,169,169,0.6,208
"3370",-89.7911,0.252604,0.562817,0.725788,0.67388,1,170,170,0.6,208
"3371",-89.4953,0.651308,0.657305,-1.40545,0.196953,1,171,171,0.6,208
"3372",-89.4595,0.635729,0.653787,-0.855943,0.298188,1,172,172,0.6,208
"3373",-89.3274,0.550701,0.634298,-0.207928,0.448204,1,173,173,0.6,208
"3374",-89.3228,0.545391,0.633066,-0.261153,0.43508,1,174,174,0.6,208
"3375",-89.4569,0.634538,0.653518,-1.32895,0.209333,1,175,175,0.6,208
"3376",-89.3571,0.411181,0.601371,-0.321251,0.420371,1,176,176,0.6,208
"3377",-89.317,0.449819,0.610596,1.0533,0.741409,1,177,177,0.6,208
"3378",-89.3901,0.599614,0.645568,0.0254267,0.506356,1,178,178,0.6,208
"3379",-89.4824,0.645861,0.656077,-0.7062,0.330439,1,179,179,0.6,208
"3380",-89.9307,0.782672,0.686256,-0.862652,0.296786,1,180,180,0.6,208
"3381",-89.3892,0.59903,0.645434,-2.95204,0.0496404,1,181,181,0.6,208
"3382",-89.3804,0.593545,0.644178,-0.876164,0.293973,1,182,182,0.6,208
"3383",-89.4158,0.375892,0.592882,-0.705224,0.330655,1,183,183,0.6,208
"3384",-89.4602,0.355192,0.587876,0.205782,0.551265,1,184,184,0.6,208
"3385",-89.8763,0.769389,0.683389,-0.562073,0.363068,1,185,185,0.6,208
"3386",-89.7801,0.255267,0.563472,0.0508114,0.5127,1,186,186,0.6,208
"3387",-89.7713,0.257422,0.564002,-0.45391,0.388432,1,187,187,0.6,208
"3388",-89.76,0.260239,0.564695,0.378494,0.59351,1,188,188,0.6,208
"3389",-89.3244,0.440472,0.608372,0.457236,0.612358,1,189,189,0.6,208
"3390",-89.3138,0.532902,0.63016,-0.508388,0.375571,1,190,190,0.6,208
"3391",-89.3325,0.556067,0.635542,-1.83941,0.137122,1,191,191,0.6,208
"3392",-89.4432,0.628077,0.652053,0.534826,0.630608,1,192,192,0.6,208
"3393",-89.304,0.475684,0.616728,-0.19328,0.45183,1,193,193,0.6,208
"3394",-89.3021,0.503012,0.623167,1.77302,0.854833,1,194,194,0.6,208
"3395",-89.5871,0.685854,0.665044,0.681889,0.66416,1,195,195,0.6,208
"3396",-89.6075,0.6928,0.66659,-0.973374,0.274209,1,196,196,0.6,208
"3397",-89.5943,0.306421,0.576011,-1.16724,0.237354,1,197,197,0.6,208
"3398",-89.3453,0.567943,0.638288,1.03548,0.737978,1,198,198,0.6,208
"3399",-89.4227,0.617837,0.649726,0.79294,0.688462,1,199,199,0.6,208
"3400",-89.319,0.540535,0.631937,-1.29008,0.215838,1,200,200,0.6,208
"3401",-140.13,0.390295,0.596354,1.05649,0.742018,1,1,1,0.6,312
"3402",-141.328,0.0295683,0.507392,0.635655,0.653771,1,2,2,0.6,312
"3403",-140.098,0.359646,0.588955,-0.594689,0.35556,1,3,3,0.6,312
"3404",-140.089,0.330722,0.581935,0.81901,0.694026,1,4,4,0.6,312
"3405",-140.306,0.464473,0.614075,1.25795,0.778673,1,5,5,0.6,312
"3406",-140.303,0.463627,0.613874,-0.165047,0.458832,1,6,6,0.6,312
"3407",-140.146,0.26828,0.566671,0.0672473,0.516805,1,7,7,0.6,312
"3408",-140.135,0.274839,0.56828,-0.781391,0.31402,1,8,8,0.6,312
"3409",-140.14,0.39675,0.597907,-1.28654,0.216438,1,9,9,0.6,312
"3410",-140.097,0.30979,0.576834,-0.279207,0.430648,1,10,10,0.6,312
"3411",-141.217,0.0434816,0.510869,0.588219,0.642956,1,11,11,0.6,312
"3412",-142.708,-0.107609,0.473124,-0.881813,0.292802,1,12,12,0.6,312
"3413",-143.093,-0.138869,0.465338,1.70738,0.846496,1,13,13,0.6,312
"3414",-142.718,-0.1084,0.472926,0.0248914,0.506223,1,14,14,0.6,312
"3415",-140.584,0.140773,0.535135,1.33047,0.790919,1,15,15,0.6,312
"3416",-140.094,0.314839,0.578066,0.448939,0.610387,1,16,16,0.6,312
"3417",-140.094,0.353435,0.58745,0.0926952,0.523157,1,17,17,0.6,312
"3418",-140.165,0.41056,0.601222,-0.463754,0.386096,1,18,18,0.6,312
"3419",-140.385,0.184355,0.545959,-1.39395,0.198777,1,19,19,0.6,312
"3420",-140.173,0.253999,0.563161,-0.624474,0.348765,1,20,20,0.6,312
"3421",-140.179,0.251035,0.562431,-1.63548,0.163081,1,21,21,0.6,312
"3422",-140.912,0.0855406,0.521372,-1.54718,0.175494,1,22,22,0.6,312
"3423",-140.257,0.448662,0.610321,-0.522881,0.372179,1,23,23,0.6,312
"3424",-140.31,0.465679,0.61436,1.28199,0.782788,1,24,24,0.6,312
"3425",-140.761,0.566194,0.637885,-0.360706,0.410789,1,25,25,0.6,312
"3426",-140.962,0.599665,0.64558,-0.431554,0.393755,1,26,26,0.6,312
"3427",-140.129,0.278831,0.56926,1.72915,0.849304,1,27,27,0.6,312
"3428",-140.138,0.273103,0.567854,0.187731,0.546795,1,28,28,0.6,312
"3429",-140.095,0.312866,0.577585,1.53678,0.822997,1,29,29,0.6,312
"3430",-140.15,0.265861,0.566076,-0.502507,0.376952,1,30,30,0.6,312
"3431",-140.089,0.337192,0.583508,0.289156,0.57179,1,31,31,0.6,312
"3432",-140.09,0.341173,0.584475,-2.99007,0.0478766,1,32,32,0.6,312
"3433",-140.113,0.376959,0.593139,-1.8429,0.136709,1,33,33,0.6,312
"3434",-140.134,0.275671,0.568485,-0.726856,0.325885,1,34,34,0.6,312
"3435",-140.139,0.272098,0.567608,1.72663,0.848981,1,35,35,0.6,312
"3436",-140.345,0.194631,0.548505,0.64556,0.656009,1,36,36,0.6,312
"3437",-140.907,0.59091,0.643574,-0.667247,0.339114,1,37,37,0.6,312
"3438",-141.015,0.607943,0.647472,1.0753,0.745603,1,38,38,0.6,312
"3439",-140.28,0.456414,0.612163,0.508354,0.624421,1,39,39,0.6,312
"3440",-140.267,0.452008,0.611117,-0.614476,0.351039,1,40,40,0.6,312
"3441",-140.134,0.393187,0.59705,0.506686,0.624029,1,41,41,0.6,312
"3442",-140.12,0.285521,0.570899,-2.47766,0.0774396,1,42,42,0.6,312
"3443",-140.548,0.525081,0.628335,-1.75889,0.146929,1,43,43,0.6,312
"3444",-140.108,0.371594,0.591844,0.62767,0.651961,1,44,44,0.6,312
"3445",-140.15,0.402618,0.599317,0.0153916,0.503848,1,45,45,0.6,312
"3446",-140.607,0.136419,0.534052,-1.65576,0.160332,1,46,46,0.6,312
"3447",-140.794,0.103874,0.525945,-0.13556,0.466162,1,47,47,0.6,312
"3448",-141.196,0.634414,0.65349,-0.5253,0.371614,1,48,48,0.6,312
"3449",-141.046,0.612593,0.648532,-1.08027,0.253455,1,49,49,0.6,312
"3450",-140.824,0.577231,0.64043,0.824677,0.695228,1,50,50,0.6,312
"3451",-140.216,0.235874,0.558697,-0.242325,0.439713,1,51,51,0.6,312
"3452",-140.124,0.282578,0.570178,1.65739,0.839887,1,52,52,0.6,312
"3453",-141.261,0.643426,0.655528,0.118487,0.529587,1,53,53,0.6,312
"3454",-141.553,0.681492,0.664072,-0.1763,0.456039,1,54,54,0.6,312
"3455",-140.277,0.214505,0.553422,1.95684,0.876191,1,55,55,0.6,312
"3456",-140.228,0.438277,0.607849,2.12745,0.893543,1,56,56,0.6,312
"3457",-140.66,0.126693,0.531631,1.80417,0.858655,1,57,57,0.6,312
"3458",-140.202,0.241323,0.56004,-0.989054,0.271099,1,58,58,0.6,312
"3459",-140.222,0.233589,0.558133,-0.447505,0.389954,1,59,59,0.6,312
"3460",-141.315,0.0312252,0.507806,1.22618,0.773149,1,60,60,0.6,312
"3461",-140.165,0.25772,0.564076,0.643487,0.655541,1,61,61,0.6,312
"3462",-140.955,0.0791942,0.519788,-0.682615,0.335678,1,62,62,0.6,312
"3463",-140.287,0.458696,0.612705,-0.947928,0.279302,1,63,63,0.6,312
"3464",-140.287,0.458496,0.612657,-0.383153,0.405367,1,64,64,0.6,312
"3465",-140.19,0.422573,0.604099,1.33455,0.791592,1,65,65,0.6,312
"3466",-140.684,0.552158,0.634636,-0.59972,0.354408,1,66,66,0.6,312
"3467",-140.245,0.444476,0.609325,1.28497,0.783295,1,67,67,0.6,312
"3468",-140.092,0.347609,0.586038,1.21454,0.771101,1,68,68,0.6,312
"3469",-140.221,0.435517,0.60719,0.229193,0.557049,1,69,69,0.6,312
"3470",-140.201,0.42759,0.605298,-0.634926,0.346394,1,70,70,0.6,312
"3471",-140.178,0.417278,0.602832,0.802765,0.690566,1,71,71,0.6,312
"3472",-140.094,0.353412,0.587445,1.80595,0.858871,1,72,72,0.6,312
"3473",-140.105,0.298695,0.574124,1.2672,0.780263,1,73,73,0.6,312
"3474",-140.099,0.361648,0.589439,0.59293,0.644037,1,74,74,0.6,312
"3475",-140.132,0.391331,0.596603,0.0144096,0.503602,1,75,75,0.6,312
"3476",-140.128,0.388539,0.595931,-0.468408,0.384993,1,76,76,0.6,312
"3477",-140.938,0.596013,0.644744,0.243346,0.560538,1,77,77,0.6,312
"3478",-140.886,0.587618,0.642818,1.52128,0.820727,1,78,78,0.6,312
"3479",-140.109,0.372949,0.592171,-0.0901853,0.477469,1,79,79,0.6,312
"3480",-140.108,0.371701,0.59187,-0.339299,0.41598,1,80,80,0.6,312
"3481",-140.604,0.536628,0.631028,0.57145,0.639098,1,81,81,0.6,312
"3482",-140.718,0.558506,0.636107,0.0400252,0.510005,1,82,82,0.6,312
"3483",-140.887,0.587686,0.642834,0.683354,0.664487,1,83,83,0.6,312
"3484",-140.158,0.261625,0.565036,1.44517,0.809254,1,84,84,0.6,312
"3485",-141.892,0.721624,0.672965,-1.11655,0.246652,1,85,85,0.6,312
"3486",-140.313,0.203771,0.550767,0.386983,0.595556,1,86,86,0.6,312
"3487",-140.298,0.208198,0.551862,0.439748,0.608199,1,87,87,0.6,312
"3488",-140.273,0.215752,0.55373,0.00117397,0.500293,1,88,88,0.6,312
"3489",-140.267,0.217641,0.554196,-1.28387,0.216893,1,89,89,0.6,312
"3490",-140.238,0.227765,0.556696,-1.02571,0.263916,1,90,90,0.6,312
"3491",-140.125,0.28141,0.569892,1.10816,0.751786,1,91,91,0.6,312
"3492",-140.225,0.436988,0.607541,0.530588,0.62962,1,92,92,0.6,312
"3493",-140.177,0.252034,0.562677,0.0602599,0.51506,1,93,93,0.6,312
"3494",-140.159,0.260993,0.56488,-0.620392,0.349692,1,94,94,0.6,312
"3495",-140.174,0.253342,0.562999,0.0736605,0.518407,1,95,95,0.6,312
"3496",-140.105,0.368924,0.591199,2.31007,0.909707,1,96,96,0.6,312
"3497",-140.981,0.0754406,0.518851,-1.24936,0.22281,1,97,97,0.6,312
"3498",-140.747,0.11158,0.527866,-0.663755,0.339897,1,98,98,0.6,312
"3499",-141.063,0.0638197,0.51595,0.23816,0.55926,1,99,99,0.6,312
"3500",-140.093,0.351928,0.587085,0.602975,0.646337,1,100,100,0.6,312
"3501",-140.1,0.305843,0.57587,-1.73,0.150588,1,101,101,0.6,312
"3502",-140.127,0.388378,0.595892,-1.99677,0.119542,1,102,102,0.6,312
"3503",-140.429,0.173602,0.543292,-0.36902,0.408778,1,103,103,0.6,312
"3504",-140.543,0.149032,0.537189,1.41456,0.804484,1,104,104,0.6,312
"3505",-140.153,0.264301,0.565693,0.244703,0.560872,1,105,105,0.6,312
"3506",-140.668,0.1252,0.531259,0.153375,0.538269,1,106,106,0.6,312
"3507",-140.09,0.340158,0.584229,0.369167,0.591258,1,107,107,0.6,312
"3508",-140.377,0.484707,0.618859,-1.10045,0.249656,1,108,108,0.6,312
"3509",-140.181,0.250326,0.562257,0.369142,0.591252,1,109,109,0.6,312
"3510",-140.563,0.144929,0.536169,0.0604433,0.515106,1,110,110,0.6,312
"3511",-140.301,0.462889,0.613699,-0.379871,0.406158,1,111,111,0.6,312
"3512",-140.646,0.545011,0.632977,1.09608,0.749525,1,112,112,0.6,312
"3513",-140.769,0.567602,0.63821,-0.792653,0.311599,1,113,113,0.6,312
"3514",-141.409,0.663279,0.659997,-0.0865322,0.47838,1,114,114,0.6,312
"3515",-140.768,0.567528,0.638192,-1.21366,0.229054,1,115,115,0.6,312
"3516",-140.716,0.558159,0.636026,-0.293871,0.427056,1,116,116,0.6,312
"3517",-140.35,0.477387,0.617131,-0.309428,0.423254,1,117,117,0.6,312
"3518",-140.172,0.414433,0.60215,0.682282,0.664248,1,118,118,0.6,312
"3519",-140.095,0.312034,0.577382,2.06544,0.887498,1,119,119,0.6,312
"3520",-140.224,0.232668,0.557906,-0.122684,0.469367,1,120,120,0.6,312
"3521",-143.656,-0.181396,0.454775,-0.204354,0.449089,1,121,121,0.6,312
"3522",-144.581,-0.244731,0.439121,1.03234,0.737369,1,122,122,0.6,312
"3523",-141.034,0.610852,0.648135,-2.3878,0.0841076,1,123,123,0.6,312
"3524",-140.488,0.512011,0.625278,0.149071,0.537199,1,124,124,0.6,312
"3525",-140.888,0.587876,0.642878,2.03669,0.884596,1,125,125,0.6,312
"3526",-140.147,0.267765,0.566544,0.329981,0.581755,1,126,126,0.6,312
"3527",-141.215,0.63712,0.654102,-0.801942,0.30961,1,127,127,0.6,312
"3528",-142.504,-0.0900896,0.477493,-0.414259,0.397891,1,128,128,0.6,312
"3529",-142.788,-0.11427,0.471464,0.846809,0.699897,1,129,129,0.6,312
"3530",-142.589,-0.0974359,0.47566,-0.452841,0.388685,1,130,130,0.6,312
"3531",-141.728,0.702709,0.668788,0.750497,0.679287,1,131,131,0.6,312
"3532",-142.143,0.749175,0.678999,-0.164845,0.458882,1,132,132,0.6,312
"3533",-140.829,0.577996,0.640606,-0.783727,0.313517,1,133,133,0.6,312
"3534",-140.142,0.398114,0.598234,0.642317,0.655277,1,134,134,0.6,312
"3535",-140.136,0.274096,0.568098,0.41732,0.602842,1,135,135,0.6,312
"3536",-140.294,0.209375,0.552153,-1.08649,0.25228,1,136,136,0.6,312
"3537",-140.102,0.365444,0.590358,2.1167,0.892515,1,137,137,0.6,312
"3538",-140.319,0.202111,0.550357,-1.16071,0.238538,1,138,138,0.6,312
"3539",-140.421,0.49615,0.621554,-1.22473,0.227105,1,139,139,0.6,312
"3540",-140.211,0.431738,0.606288,0.0280508,0.507012,1,140,140,0.6,312
"3541",-140.311,0.465967,0.614429,-0.264643,0.434223,1,141,141,0.6,312
"3542",-140.199,0.426716,0.605089,0.20925,0.552122,1,142,142,0.6,312
"3543",-140.093,0.316597,0.578495,-0.556644,0.364324,1,143,143,0.6,312
"3544",-140.09,0.32475,0.580481,-1.06603,0.25616,1,144,144,0.6,312
"3545",-140.131,0.391132,0.596555,-0.32779,0.418778,1,145,145,0.6,312
"3546",-140.161,0.408574,0.600746,-2.16684,0.102768,1,146,146,0.6,312
"3547",-140.35,0.477332,0.617118,0.373406,0.592282,1,147,147,0.6,312
"3548",-140.313,0.466628,0.614585,0.368746,0.591156,1,148,148,0.6,312
"3549",-140.108,0.372451,0.592051,-0.0477832,0.488056,1,149,149,0.6,312
"3550",-140.188,0.42198,0.603957,-0.155557,0.461189,1,150,150,0.6,312
"3551",-140.559,0.527506,0.628901,0.118532,0.529598,1,151,151,0.6,312
"3552",-141.524,0.677904,0.663271,-0.864107,0.296482,1,152,152,0.6,312
"3553",-140.754,0.565119,0.637636,0.0591774,0.51479,1,153,153,0.6,312
"3554",-140.623,0.540397,0.631905,-0.496946,0.378259,1,154,154,0.6,312
"3555",-140.726,0.559992,0.636451,0.354776,0.587775,1,155,155,0.6,312
"3556",-140.647,0.545213,0.633024,0.206959,0.551556,1,156,156,0.6,312
"3557",-140.533,0.521802,0.627569,1.49997,0.81757,1,157,157,0.6,312
"3558",-140.346,0.476244,0.616861,1.96739,0.877331,1,158,158,0.6,312
"3559",-140.176,0.416306,0.602599,0.616233,0.649361,1,159,159,0.6,312
"3560",-140.679,0.551212,0.634417,-1.8022,0.141583,1,160,160,0.6,312
"3561",-140.819,0.576445,0.640249,1.29083,0.784287,1,161,161,0.6,312
"3562",-140.979,0.602427,0.646211,-0.0960563,0.476004,1,162,162,0.6,312
"3563",-140.262,0.450285,0.610707,0.697785,0.667697,1,163,163,0.6,312
"3564",-140.799,0.572846,0.63942,-0.142051,0.464547,1,164,164,0.6,312
"3565",-140.977,0.602038,0.646122,1.10863,0.751874,1,165,165,0.6,312
"3566",-140.187,0.42147,0.603835,-1.68656,0.156228,1,166,166,0.6,312
"3567",-140.955,0.0791219,0.51977,0.890525,0.708999,1,167,167,0.6,312
"3568",-140.112,0.375788,0.592857,0.386997,0.59556,1,168,168,0.6,312
"3569",-140.097,0.358516,0.588681,1.00399,0.731842,1,169,169,0.6,312
"3570",-140.757,0.565612,0.63775,-0.39493,0.402531,1,170,170,0.6,312
"3571",-140.197,0.425661,0.604837,-0.75783,0.319118,1,171,171,0.6,312
"3572",-141.982,0.731705,0.675179,0.918449,0.714726,1,172,172,0.6,312
"3573",-141.787,0.709538,0.670299,-0.270899,0.432686,1,173,173,0.6,312
"3574",-141.534,0.679186,0.663557,-1.40545,0.196953,1,174,174,0.6,312
"3575",-141.222,0.638142,0.654333,-0.855943,0.298188,1,175,175,0.6,312
"3576",-141.368,0.657829,0.658773,0.77008,0.683538,1,176,176,0.6,312
"3577",-141.358,0.656479,0.658469,1.44258,0.808854,1,177,177,0.6,312
"3578",-140.09,0.340784,0.584381,0.377273,0.593215,1,178,178,0.6,312
"3579",-140.092,0.347598,0.586035,1.80853,0.859184,1,179,179,0.6,312
"3580",-140.092,0.347554,0.586024,-0.77269,0.315897,1,180,180,0.6,312
"3581",-140.276,0.214886,0.553516,-0.159798,0.460135,1,181,181,0.6,312
"3582",-140.318,0.202242,0.550389,0.471867,0.615826,1,182,182,0.6,312
"3583",-140.095,0.312535,0.577504,0.143837,0.535897,1,183,183,0.6,312
"3584",-140.094,0.315125,0.578136,-2.58151,0.070338,1,184,184,0.6,312
"3585",-141.14,0.0534358,0.513356,-0.705224,0.330655,1,185,185,0.6,312
"3586",-141.112,0.0572213,0.514301,-2.06606,0.11244,1,186,186,0.6,312
"3587",-141.387,0.0225449,0.505636,-2.77115,0.058903,1,187,187,0.6,312
"3588",-141.1,0.0588266,0.514702,0.438633,0.607933,1,188,188,0.6,312
"3589",-140.107,0.297065,0.573725,-0.45391,0.388432,1,189,189,0.6,312
